Title,Price,Bedrooms,Bathrooms,Property_Type,BER_Rating,Latitude,Longitude,Address,Country
"Ballygeehin Upper, Ballacolla, Co. Laois, R32H7K4",Price on Application,5,4.0,Detached,SI_666,52.905503,-7.458841,"Ballygeehin Upper, Ballacolla, Co. Laois, R32H7K4",Laois
"Maynooth Road, Prosperous, Co Kildare",250000,0,0.0,Site,,53.292899,-6.750614,"Maynooth Road, Prosperous, Co Kildare",Kildare
"Ballygeehin Upper, Ballacolla, Co. Laois, R32H7K4",60000,0,0.0,Site,,52.905503,-7.458841,"Ballygeehin Upper, Ballacolla, Co. Laois, R32H7K4",Laois
"Esker, Ballinalee, Co. Longford, N39AW61",379000,6,4.0,Detached,B3,53.79182,-7.704086,"Esker, Ballinalee, Co. Longford, N39AW61",Longford
"Newtown, F23FK15",595000,4,2.0,Semi-D,E2,53.857167,-9.302214,"Newtown, F23FK15",Mayo
"Knockhouse, Gracedieu, Waterford City Centre, X91N6C7",Price on Application,6,6.0,Detached,B3,52.258965,-7.178191,"Knockhouse, Gracedieu, Waterford City Centre, X91N6C7",
"Bolacreen, Ferns, Co. Wexford",80000,0,0.0,Site,,52.58997438,-6.49860188,"Bolacreen, Ferns, Co. Wexford",Wexford
"Drum, Knock, Co. Mayo, F12ND62",450000,4,5.0,Detached,C3,53.800355,-8.912221,"Drum, Knock, Co. Mayo, F12ND62",Mayo
"69 Church View, Arklow, Co. Wicklow, Y14YA02",265000,3,1.0,Terrace,B3,52.789396,-6.158643,"69 Church View, Arklow, Co. Wicklow, Y14YA02",Wicklow
"Kyle, Rathdowney, Co. Laois",50000,0,0.0,Site,,52.803217,-7.624054,"Kyle, Rathdowney, Co. Laois",Laois
"Curry, Cummer, Tuam, Co. Galway, H54E284",250000,4,4.0,Detached,C2,53.455944,-8.881188,"Curry, Cummer, Tuam, Co. Galway, H54E284",Galway
"Shammer, Kilkelly, Co. Mayo",37500,0,0.0,Site,,53.90083672048203,-8.839437011,"Shammer, Kilkelly, Co. Mayo",Mayo
"Tarmon Manor, Castlerea, Co. Roscommon",25000,0,0.0,Site,,53.77318271800039,-8.483833899,"Tarmon Manor, Castlerea, Co. Roscommon",Roscommon
"Toberdaly, Rhode, Co. Offaly",50000,0,0.0,Site,,53.34146071259303,-7.216758542,"Toberdaly, Rhode, Co. Offaly",Offaly
"Doonalt, Glencolmcille, Glencolmcille, Co. Donegal",125000,0,0.0,Site,,54.70444514696845,-8.745451083,"Doonalt, Glencolmcille, Glencolmcille, Co. Donegal",Donegal
"Carrowrevagh, Craughwell, Co. Galway",40000,0,0.0,Site,,53.25073865115519,-8.667125238,"Carrowrevagh, Craughwell, Co. Galway",Galway
"Five Points, Killybegs, Killybegs, Co. Donegal",50000,0,0.0,Site,,54.65933731799064,-8.411969408,"Five Points, Killybegs, Killybegs, Co. Donegal",Donegal
"Stokestown Castle & Courtyard, Stokestown, New Ross, Co. Wexford",250000,0,0.0,Site,,52.36082528919428,-6.982547085,"Stokestown Castle & Courtyard, Stokestown, New Ross, Co. Wexford",Wexford
"Cattan, Mohill, Co. Leitrim",Price on Application,0,0.0,Site,,53.89152260749455,-7.761224454,"Cattan, Mohill, Co. Leitrim",Leitrim
"Duntaheen Road, Fermoy, Co. Cork, P61XH67",199000,0,0.0,Site,,52.131175,-8.294942,"Duntaheen Road, Fermoy, Co. Cork, P61XH67",Cork
"Mount Nagle, Mallow, Co. Cork",90000,0,0.0,Site,,52.17013031593586,-8.603166871,"Mount Nagle, Mallow, Co. Cork",Cork
Aille,45000,0,0.0,Site,,53.173077,-8.608807,Aille,Galway
"Fahy, Eyrecourt, Co. Galway",50000,0,0.0,Site,,53.175442,-8.156146,"Fahy, Eyrecourt, Co. Galway",Galway
"Lisnafeddelly, Carrickmacross, Co. Monaghan, A81N265",65000,0,0.0,Site,,54.007187,-6.817252,"Lisnafeddelly, Carrickmacross, Co. Monaghan, A81N265",Monaghan
"O Gradys Cottage, Dromoland Estate, New Market on Fergus, Newmarket on Fergus, Co. Clare, V95W7P6",Price on Application,2,1.0,Detached,SI_666,52.742401,-8.87281,"O Gradys Cottage, Dromoland Estate, New Market on Fergus, Newmarket on Fergus, Co. Clare, V95W7P6",Clare
"Saltpans, Dungloe, Maghery, Co. Donegal, F94F6C8",Price on Application,3,2.0,Detached,C2,54.935411,-8.409586,"Saltpans, Dungloe, Maghery, Co. Donegal, F94F6C8",Donegal
"Bridge House, Bridge Place, Bandon, Co. Cork, P72R590",195000,4,1.0,Terrace,G,51.746603,-8.735485,"Bridge House, Bridge Place, Bandon, Co. Cork, P72R590",Cork
"2.8 Acre Site, Dublin Road, Kinnegad, Co. Westmeath",Price on Application,0,0.0,Site,,53.45194252,-7.094990831,"2.8 Acre Site, Dublin Road, Kinnegad, Co. Westmeath",Westmeath
"Carrowreagh-Knox, Tubbercurry, Co. Sligo",30000,0,0.0,Site,,54.06720111940598,-8.764088942,"Carrowreagh-Knox, Tubbercurry, Co. Sligo",Sligo
"Ballynacourty South, Ring, Dungarvan, Co. Waterford, X35KP96",650000,5,2.0,Detached,D1,52.053559,-7.606774,"Ballynacourty South, Ring, Dungarvan, Co. Waterford, X35KP96",Waterford
"Ballyrisode, Goleen, Co. Cork, P81A992",800000,0,0.0,Site,,51.504103,-9.663137,"Ballyrisode, Goleen, Co. Cork, P81A992",Cork
"Drum, Knock, Co. Mayo, F12KW24",515000,5,4.0,Detached,C1,53.793866,-8.908097,"Drum, Knock, Co. Mayo, F12KW24",Mayo
"13 Sandycove Beach Villas, Owenahincha, Rosscarbery, Co. Cork, P85CV65",275000,3,3.0,Terrace,C1,51.568278,-8.999733,"13 Sandycove Beach Villas, Owenahincha, Rosscarbery, Co. Cork, P85CV65",Cork
"Banada, Ballaghaderreen, Co. Roscommon",Price on Application,0,0.0,Site,,53.89674035863277,-8.543193091,"Banada, Ballaghaderreen, Co. Roscommon",Roscommon
"Cloonsellan, Ballymurray, Co. Roscommon",100000,1,0.0,Detached,SI_666,53.60508965,-8.10400264,"Cloonsellan, Ballymurray, Co. Roscommon",Roscommon
"Danescastle, Carrick, Co. Wexford, Y35DH30",397000,4,3.0,Detached,C1,52.23982,-6.729292,"Danescastle, Carrick, Co. Wexford, Y35DH30",Wexford
"Rahan Road, Tullamore, Co. Offaly, R35FE81",310000,4,2.0,Detached,F,53.277923,-7.499149,"Rahan Road, Tullamore, Co. Offaly, R35FE81",Offaly
"Culmore, Kilkelly, Co. Mayo",37500,0,0.0,Site,,53.87384498,-8.83107221,"Culmore, Kilkelly, Co. Mayo",Mayo
"Kosy Kot, Duntaheen Road, Fermoy, Co. Cork, P61XH67",199000,2,1.0,Detached,G,52.131175,-8.294942,"Kosy Kot, Duntaheen Road, Fermoy, Co. Cork, P61XH67",Cork
"Maum, Maum, Co. Galway",Price on Application,0,0.0,Site,,53.46514958,-10.04773313,"Maum, Maum, Co. Galway",Galway
"The Cottage, Cork Road, X91DKF2",250000,3,1.0,Detached,E2,52.24478,-7.142317,"The Cottage, Cork Road, X91DKF2",
"Carnlough, Irishtown, Co. Mayo",35000,0,0.0,Site,,53.65473979787939,-8.899884921,"Carnlough, Irishtown, Co. Mayo",Mayo
"Site At Boleybeg East, Barna, Co. Galway",130000,0,0.0,Site,,53.283157,-9.13391,"Site At Boleybeg East, Barna, Co. Galway",Galway
".32ha / .79ac Site, Kinreask, Gurteen, Ballinasloe, Galway, H53D720",40000,0,0.0,Site,,53.36994,-8.530904,".32ha / .79ac Site, Kinreask, Gurteen, Ballinasloe, Galway, H53D720",Galway
"Ballindine West, Ballindine, Co. Mayo",75000,2,0.0,Detached,SI_666,53.66369530490806,-8.945501791,"Ballindine West, Ballindine, Co. Mayo",Mayo
"Tir Na Nean, Lislevane, Bandon, Co. Cork, P72NW28",Price on Application,3,2.0,Detached,G,51.607419,-8.73761,"Tir Na Nean, Lislevane, Bandon, Co. Cork, P72NW28",Cork
"3 Newtown, Castlebar, Co. Mayo, F23PK83",180000,3,1.0,Terrace,E1,53.857578,-9.303021,"3 Newtown, Castlebar, Co. Mayo, F23PK83",Mayo
"Longfield Park, Boherlahan",285000,3,3.0,Semi-D,A2,52.567745,-7.888064,"Longfield Park, Boherlahan",Tipperary
"Ballyfruta, Garryspillane, Co. Limerick",50000,1,0.0,Detached,SI_666,52.40004227101162,-8.407376481,"Ballyfruta, Garryspillane, Co. Limerick",Limerick
"Site, for Sale Subject to Planning Permission - Magoury, Drangan, Co. Tipperary",35000,0,0.0,Site,,52.5169053,-7.5840935,"Site, for Sale Subject to Planning Permission - Magoury, Drangan, Co. Tipperary",Tipperary
"Ref 1055 - Site/Land, Reenard, Cahersiveen, Co. Kerry",Price on Application,0,0.0,Site,,51.92712354766985,-10.25843272,"Ref 1055 - Site/Land, Reenard, Cahersiveen, Co. Kerry",Kerry
"5 Shunnagh House, Castle Street, Castlebar, Co. Mayo, F23D363",Price on Application,2,1.0,Apartment,SI_666,53.8555,-9.297643,"5 Shunnagh House, Castle Street, Castlebar, Co. Mayo, F23D363",Mayo
"Thomas Hand Street, Skerries, Co. Dublin, K34A406",600000,0,0.0,Detached,,53.579803,-6.110404,"Thomas Hand Street, Skerries, Co. Dublin, K34A406",Dublin
"Site, for Sale Subject to Planning Permission - Magoury, Drangan, Co. Tipperary",35000,0,0.0,Site,,52.5169053,-7.5840935,"Site, for Sale Subject to Planning Permission - Magoury, Drangan, Co. Tipperary",Tipperary
"Tullig, Whitechurch, Co. Cork",80000,0,0.0,Site,,51.988346,-8.55568,"Tullig, Whitechurch, Co. Cork",Cork
"Boyhollagh, Attymass, Co. Mayo",Price on Application,0,0.0,Site,,54.053261467821926,-9.077677059,"Boyhollagh, Attymass, Co. Mayo",Mayo
"Rathronshin, Ballybrittas, Co. Laois",80000,0,0.0,Site,,53.08880251392162,-7.102900189,"Rathronshin, Ballybrittas, Co. Laois",Laois
"Balliny South, Fanore, Co. Clare",70000,0,0.0,Site,,53.08523167339223,-9.288930251,"Balliny South, Fanore, Co. Clare",Clare
"The Demesne, Loughglynn, Co. Roscommon",29000,0,0.0,Site,,53.83393476053735,-8.565981056,"The Demesne, Loughglynn, Co. Roscommon",Roscommon
"Laharan, Glanworth, Fermoy, Co. Cork",60000,1,1.0,Detached,SI_666,52.13903182960343,-8.274845742,"Laharan, Glanworth, Fermoy, Co. Cork",Cork
"Tully, Glenroe, Kilmallock, Co. Limerick",135000,1,1.0,Detached,SI_666,52.31791457759803,-8.383282033,"Tully, Glenroe, Kilmallock, Co. Limerick",Limerick
"Roosky, Doocastle, Co. Mayo",20000,0,0.0,Site,,54.004893812178665,-8.676442926,"Roosky, Doocastle, Co. Mayo",Mayo
"Crossmoyle, Clones, Co. Monaghan",Price on Application,0,0.0,Site,,54.17723284717232,-7.232658425,"Crossmoyle, Clones, Co. Monaghan",Monaghan
"Lisiniskea, Bekan, Co. Mayo",32000,0,0.0,Site,,53.75664325,-8.849591526,"Lisiniskea, Bekan, Co. Mayo",Mayo
"The Plains, Boyle, Co. Roscommon",95000,0,0.0,Site,,53.95672645,-8.25349943,"The Plains, Boyle, Co. Roscommon",Roscommon
"Shillelagh, Co. Wicklow",230000,0,0.0,Site,,52.7545156,-6.5334605,"Shillelagh, Co. Wicklow",Wicklow
"Attyregan, Ballinasloe, Co. Galway",30000,0,0.0,Site,,53.32769269,-8.221273479,"Attyregan, Ballinasloe, Co. Galway",Galway
"Apartment 8, Olympic House, Dublin 8, D08NR70",695000,3,2.0,Apartment,C2,53.335603,-6.266628,"Apartment 8, Olympic House, Dublin 8, D08NR70",Dublin
"Cloncullen, Ballymahon, Co. Longford",30000,0,0.0,Site,,53.53825230290892,-7.736350282,"Cloncullen, Ballymahon, Co. Longford",Longford
Ballindaggin,70000,0,0.0,Site,,52.573121,-6.683923,Ballindaggin,Wexford
"Murrevagh, Mulranny, Mulranny, Co. Mayo, F28E860",349000,4,2.0,Detached,C3,53.906186,-9.762429,"Murrevagh, Mulranny, Mulranny, Co. Mayo, F28E860",Mayo
"Fuchsia Hill, Courtmacsherry, Co. Cork",Price on Application,0,0.0,Site,,51.630967364000185,-8.695886316,"Fuchsia Hill, Courtmacsherry, Co. Cork",Cork
"Barnagurry, Kiltimagh, Co. Mayo, F12R252",65000,3,0.0,Detached,SI_666,53.841338,-8.917696,"Barnagurry, Kiltimagh, Co. Mayo, F12R252",Mayo
"Kilcolumb, Ballymoe, Co. Galway",35000,0,0.0,Site,,53.69415917,-8.46143236,"Kilcolumb, Ballymoe, Co. Galway",Galway
"Straboy, Glenties, Glenties, Co. Donegal",45000,0,0.0,Site,,54.82310315271352,-8.256952756,"Straboy, Glenties, Glenties, Co. Donegal",Donegal
"4 Main Street, Killeshandra, Co. Cavan, H12E8E8",Price on Application,3,2.0,Townhouse,B3,54.013113,-7.52766,"4 Main Street, Killeshandra, Co. Cavan, H12E8E8",Cavan
"Kilcolumb, Glinsk, Co. Galway",30000,0,0.0,Site,,53.62898775,-8.47327229,"Kilcolumb, Glinsk, Co. Galway",Galway
"Clare, Crosserlough, Co. Cavan",30000,0,0.0,Site,,53.9897186,-7.3633319,"Clare, Crosserlough, Co. Cavan",Cavan
"Lattaloughan, Cross Keys, Co. Cavan",50000,0,0.0,Site,,53.918748,-7.265428,"Lattaloughan, Cross Keys, Co. Cavan",Cavan
"Lattaloughan, Cross Keys, Co. Cavan",130000,0,0.0,Site,,53.918748,-7.265428,"Lattaloughan, Cross Keys, Co. Cavan",Cavan
"Lower Maiden Street, Newcastle West, Co. Limerick, V42HK23",100000,1,1.0,End of Terrace,SI_666,52.449323,-9.056522,"Lower Maiden Street, Newcastle West, Co. Limerick, V42HK23",Limerick
"Rossana Upper, Ashford, Co. Wicklow, A67TN97",Price on Application,0,0.0,Site,,53.003144,-6.100611,"Rossana Upper, Ashford, Co. Wicklow, A67TN97",Wicklow
"Main road, Loughanure, Co. Donegal",45000,0,0.0,Site,,54.99882565062359,-8.286902384,"Main road, Loughanure, Co. Donegal",Donegal
"The Quill House, Inchycullane, Killarney, Co. Kerry, V93K6C8",Price on Application,7,3.0,Bungalow,C1,52.08507,-9.483451,"The Quill House, Inchycullane, Killarney, Co. Kerry, V93K6C8",Kerry
"Fauleens, Carracastle, Carracastle, Co. Mayo, F45ND86",250000,4,1.0,Detached,D1,53.945652,-8.731074,"Fauleens, Carracastle, Carracastle, Co. Mayo, F45ND86",Mayo
"Logalisheen, Ballindine, Co. Mayo",55000,0,0.0,Site,,53.67750055451501,-8.942942253,"Logalisheen, Ballindine, Co. Mayo",Mayo
"Ballintubrid, Newcastle West, Co. Limerick, V42K198",420000,4,3.0,Detached,C3,52.434457,-9.088677,"Ballintubrid, Newcastle West, Co. Limerick, V42K198",Limerick
"Culmore, Kilkelly, Co. Mayo",75000,3,1.0,Bungalow,SI_666,53.87384498,-8.83107221,"Culmore, Kilkelly, Co. Mayo",Mayo
"Feagh, Duniry, Loughrea, Co. Galway",40000,0,0.0,Site,,53.13621668228024,-8.39219675,"Feagh, Duniry, Loughrea, Co. Galway",Galway
"Dooey Upper, Glencolmcille, Co. Donegal, F94PY65",695000,4,4.0,Detached,D1,54.704675,-8.746534,"Dooey Upper, Glencolmcille, Co. Donegal, F94PY65",Donegal
"Lisnagry, Lisnagry, Co. Limerick",Price on Application,4,4.0,Detached,A2,52.68824588,-8.50984009,"Lisnagry, Lisnagry, Co. Limerick",Limerick
"Corrafaireen, Tuam, Co. Galway, H54C566",35000,0,0.0,Site,,53.396872,-8.747625,"Corrafaireen, Tuam, Co. Galway, H54C566",Galway
"St. Johns, Enniscorthy, Co. Wexford",Price on Application,0,0.0,Site,,52.48825514,-6.573943805,"St. Johns, Enniscorthy, Co. Wexford",Wexford
"Oakfield Cottage, Oakfield, Clonlara, Co. Clare, V94D26E",Price on Application,3,1.0,Detached,F,52.716314,-8.573056,"Oakfield Cottage, Oakfield, Clonlara, Co. Clare, V94D26E",Clare
"Danescastle, Carrick, Co. Wexford, Y35NY07",220000,3,4.0,Detached,E1,52.24009,-6.731449,"Danescastle, Carrick, Co. Wexford, Y35NY07",Wexford
"Walshpark, Rathcabbin, Co. Tipperary",Price on Application,4,4.0,Detached,SI_666,53.12051783,-8.02786025,"Walshpark, Rathcabbin, Co. Tipperary",Tipperary
"Old Road, Knocklong, Co. Limerick",59500,0,0.0,Site,,52.432645,-8.410083,"Old Road, Knocklong, Co. Limerick",Limerick
"Hundred Acres, Castleblakeney, Ballinasloe, Co. Galway",50000,0,0.0,Site,,53.43039123,-8.4750517,"Hundred Acres, Castleblakeney, Ballinasloe, Co. Galway",Galway
"Ballyhowley, Knock, Co. Mayo",55000,0,0.0,Site,,53.78292704157124,-8.935089151,"Ballyhowley, Knock, Co. Mayo",Mayo
"Dromore, Mountcharles, Co. Donegal",70000,0,0.0,Site,,54.66097492165741,-8.183582446,"Dromore, Mountcharles, Co. Donegal",Donegal
"Pier Road, Rosscarbery, Co. Cork",350000,0,0.0,Site,,51.57354964133504,-9.029726274,"Pier Road, Rosscarbery, Co. Cork",Cork
"Cox's Field, Summerfield, Youghal, Co. Cork, P36TN83",250000,3,2.0,Bungalow,D1,51.938335,-7.862381,"Cox's Field, Summerfield, Youghal, Co. Cork, P36TN83",Cork
"Castlegar, Claremorris, Co. Mayo",60000,0,0.0,Site,,53.74113050803615,-8.966805372,"Castlegar, Claremorris, Co. Mayo",Mayo
"Drumneen, Islandeady, Co. Mayo",75000,0,0.0,Site,,53.818845448849856,-9.417757333,"Drumneen, Islandeady, Co. Mayo",Mayo
"Cloondace, Knock, Co. Mayo",90000,3,1.0,Detached,SI_666,53.80761312180911,-8.920923088,"Cloondace, Knock, Co. Mayo",Mayo
"Bun an Inbhir, Brinlack, Co. Donegal",110000,0,0.0,Site,,55.12147402900443,-8.300685883,"Bun an Inbhir, Brinlack, Co. Donegal",Donegal
"26 Lus na Greine, Monksland, Athlone, Co. Roscommon",405000,4,2.0,Semi-D,A3,53.42596800363867,-7.989204026,"26 Lus na Greine, Monksland, Athlone, Co. Roscommon",Roscommon
"Galley Cove, Crookhaven, Co. Cork",Price on Application,0,0.0,Site,,51.46306853585628,-9.737296826,"Galley Cove, Crookhaven, Co. Cork",Cork
"Grove House, Grove House, Tullycleave, Ardara, Co. Donegal, F94T3K1",375000,6,3.0,Detached,C3,54.781113,-8.410715,"Grove House, Grove House, Tullycleave, Ardara, Co. Donegal, F94T3K1",Donegal
"Knockeencreen, Knocknagoshel, Co. Kerry",120000,1,1.0,Detached,,52.30216764,-9.34826751,"Knockeencreen, Knocknagoshel, Co. Kerry",Kerry
"Curragh, Aghadoe, Killarney, Co. Kerry",100000,0,0.0,Detached,,52.08750788,-9.57176855,"Curragh, Aghadoe, Killarney, Co. Kerry",Kerry
"Roughra, Killybegs, Co. Donegal",25000,0,0.0,Site,,54.703346,-8.451677,"Roughra, Killybegs, Co. Donegal",Donegal
"St. Canice's Square, Finglas, Dublin 11",230000,2,2.0,Apartment,C3,53.3875438,-6.3002592,"St. Canice's Square, Finglas, Dublin 11",Dublin
"Site C. 0.30 Acre, Ballyfoyle, Co. Kilkenny",65000,0,0.0,Site,,52.7217131,-7.2322693,"Site C. 0.30 Acre, Ballyfoyle, Co. Kilkenny",Kilkenny
"Ballyara, Killybegs, Co. Donegal",55000,0,0.0,Site,,54.64645,-8.466667,"Ballyara, Killybegs, Co. Donegal",Donegal
"Gortdromakiery, Muckross, Killarney, Co. Kerry",120000,0,0.0,Detached,,52.001617,-9.439527,"Gortdromakiery, Muckross, Killarney, Co. Kerry",Kerry
"Mayfield, Claremorris, Co. Mayo",60000,0,0.0,Site,,53.72611736359056,-9.022017617,"Mayfield, Claremorris, Co. Mayo",Mayo
"Benroe, Bruckless, Co. Donegal",35000,0,0.0,Site,,54.62833,-8.421771,"Benroe, Bruckless, Co. Donegal",Donegal
"Site 2 @ Woodlawn, Ballinasloe, Co. Galway",40000,0,0.0,Site,,53.320318,-8.476641,"Site 2 @ Woodlawn, Ballinasloe, Co. Galway",Galway
"Site 1 @ Woodlawn, Ballinasloe, Co. Galway",40000,0,0.0,Site,,53.321292,-8.473208,"Site 1 @ Woodlawn, Ballinasloe, Co. Galway",Galway
"Lurgan, Caltra, Co. Galway",30000,0,0.0,Site,,53.426675667518026,-8.411445087,"Lurgan, Caltra, Co. Galway",Galway
"Main Street, Knock, Co. Mayo",45000,0,0.0,Site,,53.78866377856863,-8.922634637,"Main Street, Knock, Co. Mayo",Mayo
"Ballina, Falcarragh, Co. Donegal, F92F7YC",229000,4,1.0,Detached,G,55.135295,-8.11419,"Ballina, Falcarragh, Co. Donegal, F92F7YC",Donegal
"Apartment 21, Greeg Court, Dublin 1, D01VF78",290000,1,1.0,Apartment,C2,53.350972,-6.264206,"Apartment 21, Greeg Court, Dublin 1, D01VF78",Dublin
"14 Ballinure Cottages, Mahon, Mahon, Co. Cork, T12WTP0",100000,0,0.0,Site,,51.890121,-8.402581,"14 Ballinure Cottages, Mahon, Mahon, Co. Cork, T12WTP0",Cork
"Crèche at Allmans View, Bandon, Co. Cork",Price on Application,12,8.0,Detached,SI_666,51.74988322908217,-8.748233369,"Crèche at Allmans View, Bandon, Co. Cork",Cork
"Glenasmole Lodge, Glenasmole, Co. Dublin, D24TP86",3950000,5,5.0,Detached,SI_666,53.217882,-6.33811,"Glenasmole Lodge, Glenasmole, Co. Dublin, D24TP86",Dublin
"Drumbo, Cavan, Co. Cavan",60000,0,0.0,Site,,54.01566811114361,-7.341157092,"Drumbo, Cavan, Co. Cavan",Cavan
"Main Street, Fethard, Co. Wexford, Y34R602",235000,3,1.0,Terrace,C2,52.18962,-6.83862,"Main Street, Fethard, Co. Wexford, Y34R602",Wexford
"c.0.85 acres of development lands, Clara Road, Tullamore, Co. Offaly",300000,0,0.0,Site,,53.28662173483204,-7.510565485,"c.0.85 acres of development lands, Clara Road, Tullamore, Co. Offaly",Offaly
"Carton North,Tooreen, Ballyhaunis, Co. Mayo",30000,0,0.0,Site,,53.82215869778421,-8.78159523,"Carton North,Tooreen, Ballyhaunis, Co. Mayo",Mayo
"St. Aidan's Crescent, Slippery Green, Wexford Town, Co. Wexford",100000,0,0.0,Detached,,52.330184,-6.468484,"St. Aidan's Crescent, Slippery Green, Wexford Town, Co. Wexford",Wexford
"Ballynamona, Durrow, Tullamore, Co. Offaly",75000,0,0.0,Detached,,53.318424,-7.460727,"Ballynamona, Durrow, Tullamore, Co. Offaly",Offaly
"Cooleycasey, Sixmilebridge, Co. Clare",80000,0,0.0,Site,,52.7556590968554,-8.728129867,"Cooleycasey, Sixmilebridge, Co. Clare",Clare
"Mace North, Westport, Co. Mayo",35000,0,0.0,Site,,53.781977457088175,-9.437685908,"Mace North, Westport, Co. Mayo",Mayo
"Main Street, Ballindine, Co. Mayo, F12K803",215000,10,4.0,Terrace,E2,53.669093,-8.95627,"Main Street, Ballindine, Co. Mayo, F12K803",Mayo
"24 Lanesborough Mews, Finglas, Dublin 11, D11H337",269950,3,2.0,Apartment,B1,53.402276,-6.294705,"24 Lanesborough Mews, Finglas, Dublin 11, D11H337",Dublin
"Fortane More, Tulla, Co. Clare",58000,0,0.0,Site,,52.87937027284053,-8.692780949,"Fortane More, Tulla, Co. Clare",Clare
"Tay Lane, Fethard, New Ross, Co. Wexford, Y34E682",265000,3,1.0,Detached,D2,52.190986,-6.838342,"Tay Lane, Fethard, New Ross, Co. Wexford, Y34E682",Wexford
"46 Glenina Heights, Dublin Road, Renmore, Co. Galway, H91DTR2",440000,5,2.0,Detached,E1,53.279635,-9.019474,"46 Glenina Heights, Dublin Road, Renmore, Co. Galway, H91DTR2",Galway
"Mill Lane, Mountrath, Co. Laois",60000,0,0.0,Site,,53.00577657,-7.47572625,"Mill Lane, Mountrath, Co. Laois",Laois
"C. 2.46 Acre Site at Rossminogue South, Craanford, Gorey, Co. Wexford",Price on Application,0,0.0,Site,,52.660357174180575,-6.414245433,"C. 2.46 Acre Site at Rossminogue South, Craanford, Gorey, Co. Wexford",Wexford
"Toberfinnick, Crossabeg, Co. Wexford, Y35XY01",80000,0,0.0,Detached,,52.402328,-6.491836,"Toberfinnick, Crossabeg, Co. Wexford, Y35XY01",Wexford
"Ballynastraw, Glenbrien, Enniscorthy, Co. Wexford",50000,0,0.0,Detached,,52.459619,-6.501255,"Ballynastraw, Glenbrien, Enniscorthy, Co. Wexford",Wexford
"Bel Canto House, Bel Canto House, 21 North Great Georges Street, Dublin 1, D01KC60",1600000,7,3.0,Terrace,SI_666,53.354036,-6.260457,"Bel Canto House, Bel Canto House, 21 North Great Georges Street, Dublin 1, D01KC60",Dublin
"Glashaboy West, Bweeng, Co. Cork",40000,0,0.0,Site,,52.039782,-8.70613,"Glashaboy West, Bweeng, Co. Cork",Cork
"Glann, Kilkelly, Co. Mayo",25000,0,0.0,Site,,53.88683038,-8.79346098,"Glann, Kilkelly, Co. Mayo",Mayo
"Polldrian, Tagheen, Claremorris, Co. Mayo, F12KX99",75000,3,1.0,Detached,SI_666,53.715804,-9.073589,"Polldrian, Tagheen, Claremorris, Co. Mayo, F12KX99",Mayo
"Kingston, Rathdrum, Co. Wicklow",160000,0,0.0,Site,,52.905896,-6.228923,"Kingston, Rathdrum, Co. Wicklow",Wicklow
"Kingston, Rathdrum, Co. Wicklow",130000,0,0.0,Site,,52.905896,-6.228923,"Kingston, Rathdrum, Co. Wicklow",Wicklow
"Knock Road, Ballyhaunis, Co. Mayo",165000,0,0.0,Site,,53.76519637,-8.78974252,"Knock Road, Ballyhaunis, Co. Mayo",Mayo
"Glencar, Glenbeigh, Co. Kerry",AMV: 86000,1,1.0,Bungalow,SI_666,52.05575743,-9.944812512,"Glencar, Glenbeigh, Co. Kerry",Kerry
"Johnstown, Ballyhaunis, Co. Mayo",Price on Application,0,0.0,Site,,53.76363875,-8.767653092,"Johnstown, Ballyhaunis, Co. Mayo",Mayo
